candidate_key,service_id,query,intent,cluster_id,representative_query_ids,current_url,target_url,url_action,assignment_method,validation_status,review_status,reviewer,rationale
S1|гу ландшафтного проектирования|commercial_research,S1,гу ландшафтного проектирования,commercial_research,HOLD-07E2BACAC1EA,Q000003|Q000005|Q000006|Q000007|Q000008|Q000009|Q000012|Q000015|Q000016|Q000017|Q000019|Q000020|Q000021|Q000027|Q000029,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S1|деньги за благоустройства участка ярославская область|commercial_research,S1,деньги за благоустройства участка ярославская область,commercial_research,HOLD-94EF07DDD02E,Q000028|Q000030,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S1|дизайн грядок на участке ландшафтный дачном|commercial_research,S1,дизайн грядок на участке ландшафтный дачном,commercial_research,HOLD-9DDC73BD2CD3,Q000022|Q000023|Q000024|Q000025,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S1|дизайн дачного участка рыбинск ландшафтный центр монолит|commercial_research,S1,дизайн дачного участка рыбинск ландшафтный центр монолит,commercial_research,HOLD-9DDC73BD2CD3,Q000022|Q000023|Q000024|Q000025,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
S1|дизайн проект участка|commercial_research,S1,дизайн проект участка,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,direct_serp_representative,serp_direct_reviewed,reviewed,codex_task6,direct SERP representative retained within its approved service owner; existing URL retained and no new URL approved
S1|дизайн проект участка 10|commercial_research,S1,дизайн проект участка 10,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 10 соток|commercial_research,S1,дизайн проект участка 10 соток,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 4 сотки|commercial_research,S1,дизайн проект участка 4 сотки,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 5 соток|commercial_research,S1,дизайн проект участка 5 соток,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 6|commercial_research,S1,дизайн проект участка 6,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 6 соток|commercial_research,S1,дизайн проект участка 6 соток,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 6 соток с домом|commercial_research,S1,дизайн проект участка 6 соток с домом,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка 6 соток фото|commercial_research,S1,дизайн проект участка 6 соток фото,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка онлайн|commercial_research,S1,дизайн проект участка онлайн,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка переславль залесский|commercial_research,S1,дизайн проект участка переславль залесский,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка рыбинск|commercial_research,S1,дизайн проект участка рыбинск,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка своими руками|informational,S1,дизайн проект участка своими руками,informational,HOLD-9CF4ABC55090,,https://exp76.ru/services/landshaftnoe-proektirovanie/,,article_candidate,current_owner_hold,article_backlog_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; informational intent is separated from the commercial service page and remains an unpublished article backlog candidate
S1|дизайн проект участка тутаев|commercial_research,S1,дизайн проект участка тутаев,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|дизайн проект участка углич|commercial_research,S1,дизайн проект участка углич,commercial_research,SERP-BE9D594EE9B4,Q000010,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,representative_stratum_projection,serp_projected_pending_review,pending,,projected because every stratum representative has one service-bounded SERP component; existing URL retained and no new URL approved
S1|заказать благоустройство|transactional,S1,заказать благоустройство,transactional,HOLD-81D00C204EE9,Q000004|Q000013|Q000026|Q000032|Q000033|Q000035,https://exp76.ru/services/landshaftnoe-proektirovanie/,https://exp76.ru/services/landshaftnoe-proektirovanie/,keep_enhance,current_owner_hold,manual_projection_pending,pending,,current service boundary retained; no unsupported child page or lexical merge created; existing URL retained and no new URL approved
