cluster_id,service_id,cluster_name,head_query,query_ids,candidate_count,intent,geo_scope,broad_frequency,phrase_frequency,exact_frequency,seasonality,webmaster_impressions,webmaster_clicks,serp_cohesion,target_url,url_action,priority,confidence,rationale,method,evidence,validation_status,review_status,reviewer,review_rationale
SERP-5703FC9B6AB2,S6,строительство подпорной стенки рыбинск — transactional,строительство подпорной стенки рыбинск,K006804|K006805|K006806|K006807,4,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/podpornye-stenki/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000105,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-57EC0E41B977,S8,заезд через канаву тутаев — commercial_research,заезд через канаву тутаев,K001305|K001306|K001307|K001321|K001339|K001340,3,commercial_research,Yaroslavl_and_oblast,21,0,0,service_head_24m_dynamics_available,12,3,complete_link_pairs=3;min=6;max=8;mean=7.00,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000134,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-5A0AE0E41D86,S7,ландшафтное освещение — commercial_research,ландшафтное освещение,K002125|K002126,1,commercial_research,Yaroslavl_and_oblast,23,0,0,service_head_24m_dynamics_available,0,0,single_representative,,exclude,backlog,medium,Stored SERP is product_catalog:10 with no service landing; product demand is excluded.,manual_architecture_review,Q000107,architecture_reviewed,reviewed,codex-2026-08-28,Stored SERP is product_catalog:10 with no service landing; product demand is excluded.
SERP-6070ECC246E8,S2,посевной газон — commercial_research,посевной газон,K002478|K002506|K005478|K005479|K005480|K005501|K005502|K005503|K005504,7,commercial_research,Yaroslavl_and_oblast,32,0,0,service_head_24m_dynamics_available,2,0,single_representative,https://exp76.ru/posevnoj-gazon-pod-kljuch/,child,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000047|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Посевной газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-634958A3C2DB,S2,рулонный газон ярославль — commercial_research,рулонный газон ярославль,K006259|K006260,1,commercial_research,Yaroslavl_and_oblast,90,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000055|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-63EDD3F67224,S2,восстановление газона — commercial_research,восстановление газона,K000409|K000410|K000411|K000412|K000413|K000414|K000415|K000416|K000417|K000418|K000419|K000420|K000421,9,commercial_research,Yaroslavl_and_oblast,17,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/gazon-posevnojj-i-gazon-rulonnyjj/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000039,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-651B7A994F7E,S4,сезонный уход за садом рыбинск — commercial_research,сезонный уход за садом рыбинск,K006444|K006445|K006446|K006447,4,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ukhod-za-sadom/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000077,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-65D0D96753C1,S3,стоимость посадки деревьев — transactional,стоимость посадки деревьев,K001365|K006763|K006764,2,transactional,Yaroslavl_and_oblast,189,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=5;max=5;mean=5.00,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000067,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-69104D6AA308,S6,подпорная стенка на участке — commercial_research,подпорная стенка на участке,K000121|K000158|K000159|K001014|K001255|K004906|K004911|K004912|K004913|K004914|K004915|K004916|K004917|K004918|K004919|K004920|K004921|K004922|K004925|K004926|K004927|K004928|K004929|K004934|K004935|K004936|K004937,20,commercial_research,Yaroslavl_and_oblast,2890,0,0,service_head_24m_dynamics_available,3,0,single_representative,https://exp76.ru/services/podpornye-stenki/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000104,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-6979557B24CA,S7,монтаж освещения участка рыбинск — transactional,монтаж освещения участка рыбинск,K002724|K002725|K002726|K002727,4,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000109,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-6CE4B6AF888B,S4,уход за садом — commercial_research,уход за садом,K007400|K007401|K007402,1,commercial_research,Yaroslavl_and_oblast,7145,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ukhod-za-sadom/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000078,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-6DB26688AA57,S5,планировка участка — commercial_research,планировка участка,K004041|K004042|K004043|K004044,1,commercial_research,Yaroslavl_and_oblast,35881,19,19,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/planirovka-territorii/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000094|Q000095,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-704B34378555,S1,ландшафтное проектирование участка — commercial_research,ландшафтное проектирование участка,K002148|K002149,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,hub,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000019,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-785822A3ED71,S3,посадка хвойных — commercial_research,посадка хвойных,K000435|K001413|K002482|K005415|K005416|K005425|K005426|K005432|K005433|K005434|K005435|K005436|K005437|K005438|K005539|K005608|K005609|K007620,14,commercial_research,Yaroslavl_and_oblast,61,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000066,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-7A77EA65DFCA,S1,благоустройство участка — commercial_research,благоустройство участка,K000206|K000213|K000216|K000218|K001874|K006376,6,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,18,5,complete_link_pairs=15;min=4;max=7;mean=5.33,https://exp76.ru/services/,special,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000005,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-7BD020023148,S4,найти садовника на участок в рыбинске — commercial_research,найти садовника на участок в рыбинске,K002780|K006347|K006348|K006349|K006350|K006351|K006352,7,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,5,2,complete_link_pairs=1;min=5;max=5;mean=5.00,https://exp76.ru/services/ukhod-za-sadom/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000071,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-7C47C44022BF,S2,рулонный газон цена — transactional,рулонный газон цена,K000736|K000768|K000771|K000789|K001366|K001958|K002021|K006186|K006187|K006215|K006251|K006252|K006253|K006254|K006256|K006257|K006258|K006779,16,transactional,Yaroslavl_and_oblast,97,0,0,service_head_24m_dynamics_available,2,0,complete_link_pairs=1;min=7;max=7;mean=7.00,https://exp76.ru/rulonnyj-gazon-pod-kljuch/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000054|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/gazon-posevnojj-i-gazon-rulonnyjj.json#services.items[Рулонный газон],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-7CD860AE1E28,S5,планировка территории услуга — transactional,планировка территории услуга,K001363|K004000|K004008|K004009|K004013,4,transactional,Yaroslavl_and_oblast,82,0,0,service_head_24m_dynamics_available,0,0,complete_link_pairs=1;min=5;max=5;mean=5.00,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,missing_representative_serp:SERP-7CD860AE1E28,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-7DE3AAD9BA6E,S4,услуги по уходу за садом — transactional,услуги по уходу за садом,K001880|K006791|K007191|K007226|K007445|K007446,6,transactional,Russia_discovery_only,284,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ukhod-za-sadom/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,missing_representative_serp:SERP-7DE3AAD9BA6E,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-854ADA9B5F75,S8,трубу в канаву уложить в рыбинске — commercial_research,трубу в канаву уложить в рыбинске,K007032,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,3,2,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000140,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-87C0A7353C83,S1,услуги по благоустройства участка брейтово — transactional,услуги по благоустройства участка брейтово,K007206,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/,merge,ready,high,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000034,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-88BDA565D7AA,S8,ярославская область сделать въезд в канаву — commercial_research,ярославская область сделать въезд в канаву,K007816,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,7,2,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000141,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-8F99DD3FB843,S4,обрезка кустарников — commercial_research,обрезка кустарников,K000090|K000915|K001088|K001089|K001242|K001476|K001477|K001478|K001479|K002503|K002504|K003067|K003068|K003069|K003070|K003071|K003072|K003073|K003074|K003075|K003076|K003077|K003078|K003079|K003091|K003092|K003115|K003116|K003123|K003124|K003134|K003135|K003149|K003150|K003371|K003483|K006344|K006458|K006459|K006725|K007567|K007568|K007581|K007582,29,commercial_research,Yaroslavl_and_oblast,181,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/obrezka-derevev-i-kustarnikov/,merge,blocked_facts,medium,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping.",manual_architecture_review,Q000074|business_source:ftp_dump_minimal/wp-content/themes/land76wp/content/service-v2/ukhod-za-sadom.json#seo.description+services.items[Обрезка],architecture_reviewed,reviewed,codex-2026-08-28,"Stored representative SERP supports a distinct service-page candidate. The exact offer is traceable to the current hub payload, while Task 3 case/photo mapping remains incomplete; publication is blocked on proof mapping."
SERP-92449D7EF3C6,S2,газоны в рыбинске — commercial_research,газоны в рыбинске,K000776|K000785|K000793|K004560|K004981|K006309|K007347,7,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,7,0,single_representative,https://exp76.ru/category/avtopoliv-na-uchastke/,merge,ready,medium,"Stored Q000046 is auto-irrigation dominated, so this lexical lawn projection merges into the protected auto-irrigation owner instead of the S2 lawn hub.",manual_architecture_review,Q000046|protected_owner:https://exp76.ru/category/avtopoliv-na-uchastke/,architecture_reviewed,reviewed,codex-2026-08-28,"Stored Q000046 is auto-irrigation dominated, so this lexical lawn projection merges into the protected auto-irrigation owner instead of the S2 lawn hub."
SERP-942863B727BD,S7,подсветка дорожек — commercial_research,подсветка дорожек,K004944|K004945|K004946|K004947|K004948|K004949|K004952|K004953|K004956|K004957|K006391,8,commercial_research,Yaroslavl_and_oblast,45,0,0,service_head_24m_dynamics_available,0,0,single_representative,,exclude,backlog,medium,Stored SERP is product/guide led with no service landing; lighting-product demand is excluded.,manual_architecture_review,Q000111,architecture_reviewed,reviewed,codex-2026-08-28,Stored SERP is product/guide led with no service landing; lighting-product demand is excluded.
SERP-951E1BC7177B,S6,устройство подпорной стенки — transactional,устройство подпорной стенки,K000902|K000903|K006594|K006595|K007280|K007281|K007288|K007289|K007291|K007292|K007293|K007294|K007295|K007296|K007297|K007298,10,transactional,Yaroslavl_and_oblast,8,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/podpornye-stenki/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000106,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-95322B4882AA,S8,обустройство въезда на участок ярославль — commercial_research,обустройство въезда на участок ярославль,K001443|K003174|K003175|K003176|K003177|K003182|K003188|K003189,8,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,6,0,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,missing_representative_serp:SERP-95322B4882AA,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-970C6936F24A,S6,организация выполняющая установкой гравитационной подпорной стены ярославль — commercial_research,организация выполняющая установкой гравитационной подпорной стены ярославль,K003282,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/podpornye-stenki/,merge,ready,high,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000100,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-9F051612A9DA,S3,озеленение участка — commercial_research,озеленение участка,K000295|K000296|K001021|K001402|K001403|K001802|K001803|K002124|K003204|K003205|K003206|K003207|K003208|K003210|K003211|K003216|K003217|K003218|K003219|K003220|K003221|K003222|K003223|K003225|K003226|K003227|K003228|K003229|K003230|K003231|K003232|K003233|K003234|K005764|K005765|K005954|K005955|K006362|K007548|K007549|K007769|K007770,28,commercial_research,Yaroslavl_and_oblast,93,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000061,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-A0149C55D54D,S1,стоимость работ по благоустройству территории ярославль — transactional,стоимость работ по благоустройству территории ярославль,K006771,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,1,single_representative,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000032,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-A2EE2A3C7677,S3,дендролог в рыбинске — commercial_research,дендролог в рыбинске,K000931,1,commercial_research,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,high,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000059,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AA3B1ED86F1C,S4,обслуживание садов — commercial_research,обслуживание садов,K001875|K001876|K001877|K001878|K003159|K003160|K003161|K003162|K003163|K003164|K003167|K003168|K003169|K003170|K006157|K006158,10,commercial_research,Yaroslavl_and_oblast,30,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/ukhod-za-sadom/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000075,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AA4C9E8989B0,S8,труба в канаву для заезда — commercial_research,труба в канаву для заезда,K006983|K006984,1,commercial_research,Yaroslavl_and_oblast,64,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/vezd-zaezd-na-uchastok-cherez-kanavu-pod-kljuch/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000139,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AA8EBFF26F36,S5,планировка участка ярославль — commercial_research,планировка участка ярославль,K004768|K004769|K004770|K004771|K004772,1,commercial_research,Yaroslavl_and_oblast,79,0,0,service_head_24m_dynamics_available,10,1,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000098,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AB14F61F8612,S1,стоимость реализации проекта обустройства частного участка в ярославской области компании — transactional,стоимость реализации проекта обустройства частного участка в ярославской области компании,K006778|K007646,2,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,3,2,complete_link_pairs=1;min=4;max=4;mean=4.00,https://exp76.ru/services/,merge,ready,medium,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.,manual_architecture_review,Q000033,architecture_reviewed,reviewed,codex-2026-08-28,Broad landscaping/complex-improvement demand retains the legacy /services/ owner; it must not broaden the S1 landscape-design hub.
SERP-AD553C0B8A2D,S1,компании по ландшафтному дизайну рыбинск под ключ — transactional,компании по ландшафтному дизайну рыбинск под ключ,K001862,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,2,1,single_representative,https://exp76.ru/services/landshaftnoe-proektirovanie/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000013,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AD8EAA1CDE40,S2,газон под ключ полесье ярославль — transactional,газон под ключ полесье ярославль,K000744,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,1,0,single_representative,https://exp76.ru/services/gazon-posevnojj-i-gazon-rulonnyjj/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000042,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-AE4638D982DC,S5,планировка грунта — commercial_research,планировка грунта,K000346|K000347|K000900|K000901|K002587|K002588|K003549|K003550|K003551|K003552|K003553|K003554|K003555|K003556|K003557|K003558|K003559|K003560|K003561|K003562|K003563|K003564|K003565|K003837|K003838|K005993|K005994|K006028|K006100|K007703|K007704,22,commercial_research,Yaroslavl_and_oblast,43,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/planirovka-territorii/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000091,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
SERP-B063D3C3AD98,S3,услуги по выбору и посадке фруктовых деревьев в ярославле — transactional,услуги по выбору и посадке фруктовых деревьев в ярославле,K007208,1,transactional,Yaroslavl_and_oblast,0,0,0,service_head_24m_dynamics_available,0,0,single_representative,https://exp76.ru/services/posadka-derevev-i-kustarnikov/,merge,ready,medium,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.,manual_architecture_review,Q000068,architecture_reviewed,reviewed,codex-2026-08-28,Commercial intent remains with the immutable existing service hub; narrower destination is not approved without separate offer and content evidence.
