pair_id,decision,review_status,reviewer,rationale,evidence_note
PAIR-2DBC55B17F37,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""благоустройство в рыбинске"" targets комплексное благоустройство участка, while ""ландшафтный дизайн рыбинск"" targets ландшафтное проектирование и дизайн; overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:1,service_landing:3,topic_landing:6];right[local_directory:1,marketplace_directory:2,service_landing:1,topic_landing:6]; stored queries Q000003/Q000023; shared URLs=https://avito.ru/rybinsk/predlozheniya_uslug/|https://exp76.ru/."
PAIR-E7E3CD3B8ED7,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""заказать планировку участка"" (планировка территории) and ""планировка участка ярославль"" (планировка территории) converge on one canonical answer; overlap=5/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=5/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored queries Q000089/Q000098; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.blago-s.ru/catalog/planirovka-uchastka/|https://yaroslavl.gbistroj.ru/planirovka-uchastka/."
PAIR-13E54CCBDC3C,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""заказать планировку участка"" targets планировка территории, while ""рассчитать стоимость выравнивания участка 5 соток"" targets выравнивание и изменение отметок участка; overlap=2/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:7,service_landing:2,topic_landing:1];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored queries Q000089/Q000099; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/."
PAIR-2FF6E4B3A557,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""планировка территории цена"" (планировка территории) and ""планировка участка цена"" (планировка территории) converge on one canonical answer; overlap=3/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:10]; stored top-10 result types and query wording support one service page.","overlap=3/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:10]; stored queries Q000093/Q000097; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-839C819CB717,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""планировка территории цена"" (планировка территории) and ""планировка участка ярославль"" (планировка территории) converge on one canonical answer; overlap=4/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=4/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored queries Q000093/Q000098; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/|https://yaroslavl.gbistroj.ru/planirovka-uchastka/."
PAIR-05884D41D426,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""планировка территории цена"" targets планировка территории, while ""рассчитать стоимость выравнивания участка 5 соток"" targets выравнивание и изменение отметок участка; overlap=2/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:9,topic_landing:1];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored queries Q000093/Q000099; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/."
PAIR-6F74B5491D58,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""планировка участка цена"" (планировка территории) and ""планировка участка ярославль"" (планировка территории) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:7,service_landing:1,topic_landing:2]; stored queries Q000097/Q000098; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/."
PAIR-6D93E9E6F910,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""планировка участка цена"" targets планировка территории, while ""рассчитать стоимость выравнивания участка 5 соток"" targets выравнивание и изменение отметок участка; overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:10];right[marketplace_directory:4,service_landing:1,topic_landing:5]; stored queries Q000097/Q000099; shared URLs=https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/."
PAIR-4B1A65BA17E6,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""подпорная стенка из бетона"" (устройство подпорной стенки) and ""устройство подпорной стенки"" (устройство подпорной стенки) converge on one canonical answer; overlap=5/10; formats=left[article_guide:4,marketplace_directory:1,product_catalog:1,service_landing:1,topic_landing:3];right[article_guide:5,service_landing:1,topic_landing:4]; stored top-10 result types and query wording support one service page.","overlap=5/10; formats=left[article_guide:4,marketplace_directory:1,product_catalog:1,service_landing:1,topic_landing:3];right[article_guide:5,service_landing:1,topic_landing:4]; stored queries Q000101/Q000106; shared URLs=https://kkgtk.kg/wp-content/uploads/2024/04/Ts48C3dMj45PQvm.pdf/|https://landshaftniy-dizayn.ru/vse-stati/podpornye-stenki-na-uchastke-s-uklonom-materialy-konstruktsii-i-primery/|https://m-strana.ru/articles/kak-sdelat-podpornuyu-stenku/|https://mosobltrotuar.ru/uslugi/ustroystvo-podpornykh-sten-na-uchastke/|https://stroy.telos76.ru/blog/podpornaya-stenka-na-uchastke/."
PAIR-C8BB427DE2B2,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""подпорная стенка из блоков"" (устройство подпорной стенки) and ""устройство подпорной стенки"" (устройство подпорной стенки) converge on one canonical answer; overlap=2/10; formats=left[marketplace_directory:1,product_catalog:1,topic_landing:8];right[article_guide:5,service_landing:1,topic_landing:4]; stored top-10 result types and query wording support one service page.","overlap=2/10; formats=left[marketplace_directory:1,product_catalog:1,topic_landing:8];right[article_guide:5,service_landing:1,topic_landing:4]; stored queries Q000102/Q000106; shared URLs=https://landshaftniy-dizayn.ru/vse-stati/podpornye-stenki-na-uchastke-s-uklonom-materialy-konstruktsii-i-primery/|https://mosobltrotuar.ru/uslugi/ustroystvo-podpornykh-sten-na-uchastke/."
PAIR-EC2728B5E8CA,same_destination,reviewed,codex-2026-08-28,"same need after independent review: ""подпорная стенка на участке"" (устройство подпорной стенки) and ""устройство подпорной стенки"" (устройство подпорной стенки) converge on one canonical answer; overlap=7/10; formats=left[article_guide:6,topic_landing:4];right[article_guide:5,service_landing:1,topic_landing:4]; stored top-10 result types and query wording support one service page.","overlap=7/10; formats=left[article_guide:6,topic_landing:4];right[article_guide:5,service_landing:1,topic_landing:4]; stored queries Q000104/Q000106; shared URLs=https://dzen.ru/a/acT7blVorWZx05St/|https://landshaftniy-dizayn.ru/vse-stati/podpornye-stenki-na-uchastke-s-uklonom-materialy-konstruktsii-i-primery/|https://m-strana.ru/articles/kak-sdelat-podpornuyu-stenku/|https://planistroy.ru/blog/article/podpornaya-stenka-na-uchastke/|https://room-gpt.ru/blog/podpornye-stenki-na-uchastke-materialy-i-konstrukcii/|https://ru.wikihow.com/%D0%BF%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D1%8C-%D0%BF%D0%BE%D0%B4%D0%BF%D0%BE%D1%80%D0%BD%D1%83%D1%8E-%D1%81%D1%82%D0%B5%D0%BD%D1%83/|https://stroy.telos76.ru/blog/podpornaya-stenka-na-uchastke/."
PAIR-DE32C5050F9F,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""ландшафтное освещение"" targets товары для ландшафтного освещения, while ""подсветка участка"" targets информационный выбор и схема освещения; overlap=3/10; formats=left[product_catalog:10];right[article_guide:5,product_catalog:4,topic_landing:1]; stored top-10 result types and query wording require separate canonical answers.","overlap=3/10; formats=left[product_catalog:10];right[article_guide:5,product_catalog:4,topic_landing:1]; stored queries Q000107/Q000112; shared URLs=https://ozon.ru/category/landshaftnyy-svetilnik/|https://vseinstrumenti.ru/category/sadovo-parkovye-svetilniki-4475/|https://vseinstrumenti.ru/publication/kak-gramotno-sdelat-landshaftnoe-osveschenie-uchastka-4852/."
PAIR-E9F145411C48,separate_destinations,reviewed,codex-2026-08-28,"different need after independent review: ""монтаж освещения участка рыбинск"" targets монтаж освещения частного участка, while ""уличное освещение рыбинский район"" targets муниципальное уличное освещение и ремонт; overlap=2/10; formats=left[marketplace_directory:6,service_landing:2,topic_landing:2];right[article_guide:1,marketplace_directory:3,topic_landing:6]; stored top-10 result types and query wording require separate canonical answers.","overlap=2/10; formats=left[marketplace_directory:6,service_landing:2,topic_landing:2];right[article_guide:1,marketplace_directory:3,topic_landing:6]; stored queries Q000109/Q000113; shared URLs=https://exp76.ru/services/ulichnoe-osveshhenie-uchastka/|https://uslugi.yandex.ru/10839-rybinsk/category/."
